id,overview_eng,labels
362813,"After everyone passes the first round of the Wallace Cup, the group returns to the lake resort to talk about their journeys. Ash and Pikachu head down to the lake where see a glow in the lake, and a shadow emerges and then disappears. Ash heads back to tell Dawn about it. The next day the contest resumes.","[('first', 'ORDINAL'), ('the Wallace Cup', 'EVENT'), ('Pikachu', 'POKEMON'), ('Ash', 'CHARACTER'), ('Dawn', 'CHARACTER'), ('The next day', 'DATE')]"
362808,"As the finals of the Wallace Cup begin, Dawn begins her first match. After winning, she must now battle May (who has defeated Zoey) for the Wallace Cup Ribbon!","[('Wallace Cup', 'EVENT'), ('Dawn', 'CHARACTER'), ('first', 'ORDINAL'), ('May', 'PERSON'), ('Zoey', 'PERSON'), ('the Wallace Cup Ribbon', 'EVENT')]"
394438,"The group meet a young boy who is chasing after a Yanma. They learn that he is a beginning trainer, just having started his journey. He tells them that he has been running after the Yanma for three days, but the Pokémon constantly escapes. Ash and his friends agree to help him make his first capture.","[('Yanma', 'POKEMON'), ('three days', 'DATE'), ('Pokémon', 'ORG'), ('Ash', 'CHARACTER'), ('first', 'ORDINAL')]"
394439,"Ash and the others are running after Gligar who has been blown away by a gust, and run into Paul. After a huge argument about their different ways of treating Pokémon, Ash challenges Paul to a battle.","[('Gligar', 'POKEMON'), ('Pokémon', 'ORG'), ('Ash', 'CHARACTER'), ('Paul', 'PERSON')]"
394440,Ash and his friends have arrived in Pastoria City and head to the Gym. The Gym Leader Crasher Wake comes out but denies Ash's request for a Gym Battle because of an urgent matter. The group decides to accompany him instead and follow him.,"[('Pastoria City', 'GPE'), ('Crasher Wake', 'PERSON'), ('Ash', 'CHARACTER')]"
394441,"The time has finally come for Ash's gym battle against Crasher Wake. However, the battle may prove more then Ash can handle with Buizel's latest attitude problem.","[('Crasher Wake', 'ORG'), ('Ash', 'CHARACTER'), ('Buizel', 'POKEMON')]"
394442,A Swinub constantly shows up at Mr. Backlot's mansion and eats away all the Poffins. Dawn tries to stop it by making her own Poffins for the Swinub.,"[('Backlot', 'PERSON'), ('Dawn', 'CHARACTER'), ('Swinub', 'POKEMON')]"
394443,"Ash continues his training with Gligar, but finds out it has become fearful of battles since the battle against Paul's Gliscor. The group meets Gary again, and Ash asks Gary to help him solve the problem with Gligar, and Gary might have something that could change Gligar forever.","[('Paul', 'PERSON'), ('Gliscor', 'POKEMON'), ('Ash', 'CHARACTER'), ('Gary', 'PERSON'), ('Gligar', 'POKEMON')]"
394444,"Ash and friends return to Hearthome City to challenge the Gym Leader who was gone during their last visit. However, they hear that the Gym Leader is still gone, making Ash unable to have his Gym Battle. The group meets an Idol Pokémon Stylist and her Lopunny. Upon seeing Dawn's Buneary, the woman suggests her to enter the Pokémon Collection, a famous fashion show.","[('Ash', 'CHARACTER'), ('Gym Battle', 'PERSON'), ('Idol Pokémon', 'ORG'), ('Lopunny', 'POKEMON'), ('Dawn', 'CHARACTER'), ('Buneary', 'POKEMON'), ('the Pokémon Collection', 'ORG')]"
394445,"While traveling through a deep valley, Ash and friends encounter a swarm of Psyduck in the middle of a road. Upon trying to pass them, the Psyduck suddenly start attacking them, and to make things worse, there are too many to battle. Trying to find away to get past them, they decide to try a figure out how to get around them.","[('Ash', 'CHARACTER'), ('Psyduck', 'POKEMON')]"
394446,"Ash and friends have decided to participate in a Pokémon summer school. At this event, many trainers gather and spend time together for one week while learning various things about Pokémon. The trainers' first task is to choose a random Pokeball, raise/train the Pokémon contained and battle with it.","[('Ash', 'CHARACTER'), ('summer', 'DATE'), ('one week', 'DATE'), ('first', 'ORDINAL'), ('Pokeball', 'PERSON'), ('Pokémon', 'ORG')]"
394447,"While continuing at the summer school, everyone's pokémon seems to be become hypnotized when they go near a lake. Ash and friends decide to investigate.","[('summer', 'DATE'), ('Ash', 'CHARACTER')]"
394448,"On the fifth day of Summer School, the trainers must learn how to behave correctly when handling Ghost pokémon. The trainers must team up with someone and find a special treasure in a nearby mountain. While there, Conway is attacked by the mysterious pokémon Dusknoir.","[('the fifth day', 'DATE'), ('Summer School', 'ORG'), ('Ghost', 'PERSON'), ('Conway', 'ORG'), ('Dusknoir', 'POKEMON')]"
394449,"The end of Summer School has almost arrived and it's time for the final test. Trainers must chose a pokémon and use it to cross a forest, a lake, and eventually the finish line, but which team will reach the goal first?","[('The end of', 'DATE'), ('Summer School', 'ORG'), ('first', 'ORDINAL')]"
394450,"When Piplup becomes over exhausted, Ash and friends must hurry to a pokémon center to treat it. Meanwhile, Team Rocket has been living a luxurious life style ever since the summer school ended. When they realize they are getting bigger, they decide to start a strict training regime.","[('Piplup', 'POKEMON'), ('Ash', 'CHARACTER'), ('summer', 'DATE')]"
394451,"On the way to Celestic Town, Ash and friends stop in a nearby town for Dawn to train. In town they meet up with Zoey who reveals that she lost in a battle to the Hearthome City Gym Leader Fantina, who is also in town. When Ash hears this, he immediately runs to find her, so he can challenge her.","[('Dawn', 'CHARACTER'), ('Zoey', 'PERSON'), ('the Hearthome City Gym', 'ORG'), ('Fantina', 'PERSON'), ('Ash', 'CHARACTER')]"
394452,"On the way to Celestic Town, Ash and friends set up camp for the day. When Brock notices they are low on supplies, he heads into town to get more. Ash and Dawn believe running camp will be easy, but when Pachirisu gets sick things begin to get crazy.","[('the day', 'DATE'), ('Brock', 'CHARACTER'), ('Ash', 'CHARACTER'), ('Dawn', 'CHARACTER'), ('Pachirisu', 'POKEMON')]"
394453,"Ash and friends have finally arrived in Celestic Town, which means it is finally time for Dawn to try and win her third ribbon. At the contest hall Dawn meets an older coordinator. Things heat up when she finds out that the woman is her mom's old contest rival! With the pressure building from this revelation, will Dawn pull off a win and earn her third ribbon?","[('Ash', 'CHARACTER'), ('Dawn', 'CHARACTER'), ('third', 'ORDINAL')]"
394454,"Following Dawn's contest victory, Ash and friends decide to visit Celestic Town's museum before leaving. There they run into Cynthia and her grandmother. Then an middle-aged man shows up. Everyone heads into the museum where they see the mysterious Lustrous and Adamant orbs. Meanwhile, a sinister plot is unfolding as Team Galactic is gathering in Celestic Town.","[('Dawn', 'CHARACTER'), ('Ash', 'CHARACTER'), (""Celestic Town's"", 'ORG'), ('Cynthia', 'PERSON'), ('Lustrous', 'NORP')]"
394455,"Team Galactic launches a full scale attack on the Celestic Museum in hoped of obtaining both the Lustrous and Adamant orbs. The Galactic commanders surround the entire museum and are ready to fight. With the help of Cynthia, will Ash, Dawn, and Brock be able to stop Team Galactic from achieving their evil goal?",[]
441639,"On the way back to Hearthome City, Ash and friends stop in Solaceon Town. After reading about a monster in a local paper, they decide to go searching for it. While looking they run into their Summer Academy friend Angie at her parents daycare center. There they discover that the monster in town is partially Angie's fault. They then agree to help her get the monster (which is really a Lickilicky) back before her parents get home.","[('Ash', 'CHARACTER'), ('Solaceon Town', 'PRODUCT'), ('Summer Academy', 'ORG'), ('Angie', 'PERSON'), ('Lickilicky', 'POKEMON')]"
441640,"On the way to Hearthome City, Ash and friends stop in a town where it turns out that Aaron of the Sinnoh Elite 4 is hosting a public practice session. They decide to watch, and then Aaron unexpectedly invites them to his training center. There they learn a little bit about Aaron and his pokémon. However, Team Rocket has plans to take Aaron's pokémon.","[('Ash', 'CHARACTER'), ('the Sinnoh Elite 4', 'LOC'), ('Aaron', 'PERSON')]"
441641,"Ash and friends stop at a pokémon center so they can watch Cynthia's champion match on TV. Paul is also there. Ash and Paul quickly get into another argument which results in them having a battle. Paul uses his Honchkrow while Ash uses Turtwig. During the battle, Turtwig evolves into Grotle, and it immediately learns that it has lost its speed. Grotle must now figure out a way to deal with its lose of speed.","[('Cynthia', 'PERSON'), ('Paul', 'PERSON'), ('Honchkrow', 'POKEMON'), ('Ash', 'CHARACTER'), ('Turtwig', 'POKEMON'), ('Grotle', 'POKEMON')]"
445898,"Ash and friends finally arrive back in Hearthome City so that Ash can have his rematch with Hearthome City Gym Leader Fantina. On the way to the gym a trainer runs into him. He quickly runs off, leaving his badge case on the ground. As he can't have his battle with Fantina just yet, he tries to find the owner. In the park he again runs into Barry, the trainer the case belongs too. Barry reveals that he knows about Ash from the Tag Team Tournament. He then starts talking about how he idolizes Paul and wants his pokémon to be just like Paul's. Ash is upset with this, and challenges him to a battle. However, first Barry must go get his pokémon from a pokémon stand where some people watch your pokémon. However, it turns out to be just a scam by Team Rocket. After that is taken care of, Ash and Barry begin their battle.","[('Hearthome City Gym', 'GPE'), ('Fantina', 'PERSON'), ('the Tag Team Tournament', 'ORG'), ('Paul', 'PERSON'), ('first', 'ORDINAL'), ('Ash', 'CHARACTER'), ('Barry', 'GPE')]"
445899,The time has finally come for Ash's rematch against Hearthome City Gym Leader Fantina. The battle will be a three-on-three battle with Gengar and Buizel as the first match-up. Will Ash be able to overcome Fantina's powerful Ghost-type Pokémon and win his 5th Badge?,[]
445900,"Ash and friends take a blimp to Canalave City, home of the next Sinnoh Gym. Once they land, however, Team Rocket's latest scheme backfires and everyone's Pokémon blast off and are scattered throughout the city. Now Ash and friends must find their Pokémon before Jessie and James do.","[(""Team Rocket's"", 'ORG'), ('Ash', 'CHARACTER'), ('Pokémon', 'ORG'), ('Jessie', 'CHARACTER'), ('James', 'CHARACTER')]"
445901,"Ash heads to the Canalave Gym for a battle, but the Gym Leader is not there, and all of his pupils are fast asleep. After bumping into Officer Jenny, they find out that a bunch of people in town are having nightmares. They decide to help find the source, and it leads to Team Rocket. They have created a machine that gives everyone nightmares, and thus makes the citizens want to buy what they believe to be real Lunar Wings. Ash, Dawn, Brock, and Jenny manage to destroy the machine, but that night they still have nightmares. With no other option they head to Newmoon Island to find the legendary Cresselia, hoping she can help.","[('the Canalave Gym', 'ORG'), ('Officer Jenny', 'EVENT'), ('Lunar Wings', 'WORK_OF_ART'), ('Ash', 'CHARACTER'), ('Dawn', 'CHARACTER'), ('Brock', 'CHARACTER'), ('Jenny', 'PERSON'), ('Newmoon Island', 'LOC'), ('Cresselia', 'POKEMON')]"
631961,"Ash contacts Professor Oak who tells them about a hotel in the city that serves a delicious dessert. They head to the hotel, but it is closed. As they turn to leave the door mysteriously opens. They then head inside where they are attacked by a Rotom.","[('Ash', 'CHARACTER'), ('Oak', 'PERSON'), ('Rotom', 'POKEMON')]"
656251,"While awaiting the return of the Canalave Gym Leader, Ash decides to train. Dawn also decides to begin training her newly evolved Piloswine for its contest debut. However, Piloswine begins to ignore Dawn. Trying to reconnect with it, Dawn enrolls in a ""Pokémon Friendship School"".","[('Ash', 'CHARACTER'), ('Piloswine', 'POKEMON'), ('Dawn', 'CHARACTER'), ('Pokémon Friendship School', 'WORK_OF_ART')]"
672581,"Roark, the Oreburgh Gym Leader, and son of Byron, the Canalave Gym Leader, is visiting his father. The two of them, both users of Fossil Pokémon, are having an argument about who likes them more; and they end up battling. Meanwhile, Ash has returned to the Canalave Gym for a Gym Battle after hearing that Byron is back.","[('two', 'CARDINAL'), ('Fossil Pokémon', 'PERSON'), ('Ash', 'CHARACTER'), ('the Canalave Gym', 'ORG'), ('Byron', 'ORG')]"
762411,"Ash finally gets to battle the Canalave City Gym Leader, Byron. In the first round Byron chooses his Bronzor, while Ash uses Chimchar. Ash tries to use Chimchar's type-advantage to score an early victory, but this begins to prove ineffective when he learns that Byron has a defensive style of battling.","[('the Canalave City Gym', 'GPE'), ('first', 'ORDINAL'), ('Bronzor', 'POKEMON'), ('Ash', 'CHARACTER'), ('Chimchar', 'POKEMON'), ('Byron', 'ORG')]"
